Tweet,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
i feel about steven but hes not afraid to tell it like it is either,0,0,0,1,0,0,0,0
i feel kinda strange,0,0,0,1,0,0,0,0
i feel all uncomfortable being in a new place i hate new things and being the new chick who is clearly clueless as to how to move the's eats and adjust the weight and start the treadmill,0,0,0,1,0,0,0,0
i am feeling a little nervous about what is going on the middle east this week,0,0,0,1,0,0,0,0
i spent the rest of that day feeling much less anxious,0,0,0,1,0,0,0,0
my mother had fallen down from a ladder when she had been gathering cherries her back was hurt just when i arrived,0,0,0,1,0,0,0,0
i wish i knew of a way to just turn the brain off and stop feeling so insecure,0,0,0,1,0,0,0,0
i feel this weird sense of chaos and see evidence of it in my part of the world i check the's pace weather site,0,0,0,1,0,0,0,0
im still feeling reluctant to go for that messy a line bob haircut,0,0,0,1,0,0,0,0
i love it i feel vulnerable,0,0,0,1,0,0,0,0
i still feel anxious walking through the door,0,0,0,1,0,0,0,0
im sure ill feel overwhelmed when i get on the plane and i'm sure ill feel overwhelmed when we land,0,0,0,1,0,0,0,0
i feel overwhelmed just thinking about all i still need to get done in less than two months left of summer with my wild and crazy kids,0,0,0,1,0,0,0,0
i also feel that as my patients are emotionally distressed waiting could worsen their condition,0,0,0,1,0,0,0,0
i started feeling nervous,0,0,0,1,0,0,0,0
i was not feeling the ab thing so i tortured accountablibuddy with the abs while i watched,0,0,0,1,0,0,0,0
im excited and at the's ame time i am feeling nervous,0,0,0,1,0,0,0,0
i was feeling so paranoid about before was apart from the idea of leaving this place the process of readjusting into my life back home,0,0,0,1,0,0,0,0
i feel as sometimes i am afraid that what i feel is to much to handle,0,0,0,1,0,0,0,0
i opened the door of the flat that he and his brother shared to see itachi and kisame standing there kisame with a wicked grin on his face he wasn't  sure whether to feel alarmed or incredibly excited for some high level mischief making,0,0,0,1,0,0,0,0
i feel an unsettling peace about being in them and watching people struggle and be tortured through them,0,0,0,1,0,0,0,0
i kind of feel like its confused as to whether or not its a liquid or a gel,0,0,0,1,0,0,0,0
i remember feeling a little scared and timid like piglet,0,0,0,1,0,0,0,0
i didn't feel a thing which was very strange to me,0,0,0,1,0,0,0,0
i feeling her presence or am i distressed for her absence,0,0,0,1,0,0,0,0
id noticed the day before that i was coming to a point where i wasn't  feeling as distressed all the time,0,0,0,1,0,0,0,0
i feel nothing but your cock throb within my tortured ass and your slut begins to breathe once more,0,0,0,1,0,0,0,0
i feel like i look so weird in far away photos compared to close up photos,0,0,0,1,0,0,0,0
i no longer want to feel pressured into copying whatever everyone else is doing,0,0,0,1,0,0,0,0
i have been feeling and i've been relatively distraught over it,0,0,0,1,0,0,0,0
im feeling increasingly agitated at how crummy my apartment looks,0,0,0,1,0,0,0,0
i feel like some helpless child in a corner,0,0,0,1,0,0,0,0
i think both of us were feeling a little frantic about the whole thing,0,0,0,1,0,0,0,0
i do not understand why others seem so much better than i why i feel so threatened,0,0,0,1,0,0,0,0
i was feeling a bit apprehens i've body parts were already starting to hurt,0,0,0,1,0,0,0,0
i was just gallagher stuttered feeling actually frightened by the girl s threats,0,0,0,1,0,0,0,0
i started feeling anxious and prayed,0,0,0,1,0,0,0,0
i feel paranoid and i wish i could stop i just don't know how,0,0,0,1,0,0,0,0
i started thinking about getting back into blogging but i'm feeling a little overwhelmed,0,0,0,1,0,0,0,0
i don't  feel frightened i feel challenged,0,0,0,1,0,0,0,0
i often feel tortured by the workings of my soul and feel poorer than any man on the's treet because i know and yet do not follow i hear and do not listen i see and do not understand,0,0,0,1,0,0,0,0
i remember feeling very uncomfortable in the building and that walking through the hallways during breaks felt like walking through a mine field,0,0,0,1,0,0,0,0
i feel bashful even writing about it on here yes me bashful,0,0,0,1,0,0,0,0
im feeling distressed my dad died,0,0,0,1,0,0,0,0
i feel hesitant to do that,0,0,0,1,0,0,0,0
i feel like a frightened child who is afraid to displease her parents master,0,0,0,1,0,0,0,0
i feel kinda shaky or insecure i like coffee for the warmth it gives and the's mell of her it reminds me of,0,0,0,1,0,0,0,0
i imagine it to feel like restless legs,0,0,0,1,0,0,0,0
i think i need a new way to blog since i always feel reluctant writing all the time about myself d and this has caused this blog not always updating,0,0,0,1,0,0,0,0
i do ring someone up to ask how they are and see to their needs part of me will still feel suspicious that i'm in some way tricking them into helping me under the guise of me seeing how they are if that makes any sense,0,0,0,1,0,0,0,0
i feel like february has been a month where i have been shaken up,0,0,0,1,0,0,0,0
i woke up this morning feeling shaky and had a thumping headache,0,0,0,1,0,0,0,0
im still feeling distressed,0,0,0,1,0,0,0,0
i admit i feel intimidated by some ppl i did not want to lose out to,0,0,0,1,0,0,0,0
i feel frightened and scared and want to run or get away,0,0,0,1,0,0,0,0
i tested it when they first came in feeling skeptical got all,0,0,0,1,0,0,0,0
i feel the most insecure about and it will jiggle and that will make me feel like shit for the rest of the day,0,0,0,1,0,0,0,0
i automatically feel really agitated and edgy when this happens because i'm waiting for a big seizure to take place so another dose of clobazam was in order i can take a maximum of two doses in one day if needed,0,0,0,1,0,0,0,0
i start to feel agitated i just tell myself to calm down and i refer back to those verses,0,0,0,1,0,0,0,0
i feel really strange my mind keeps distracting me away from my work i keep reflecting on my jealousy and stupidity,0,0,0,1,0,0,0,0
i am feeling so vulnerable again,0,0,0,1,0,0,0,0
i know it is not about me but i feel helpless,0,0,0,1,0,0,0,0
i just hate that it s made me feel so paranoid and makes me worry that when he's  out with his friends without me a they re saying how much they don't  like me and b he's  realising that he can find someone better and more suitable for him,0,0,0,1,0,0,0,0
i can't  help but feel a little shaken a little anxious,0,0,0,1,0,0,0,0
i think will be a great time to see where i'm at but i just feel so overwhelmed by the whole thing,0,0,0,1,0,0,0,0
i feel like she's  always been a little bit skeptical of sidney only because he did come from being so deep in regina s pocket that it s hard for emma to believe that someone could really make that much of a turnaround,0,0,0,1,0,0,0,0
i stayed home from teens because i am still trying to kick this cold that just won't go away i am feeling overwhelmed emotionally,0,0,0,1,0,0,0,0
 i've gotten so used to them to the extent that i'm actually feeling weird without them,0,0,0,1,0,0,0,0
i have been feeling a little overwhelmed of late but i am determined to enjoy the magic that is christmas,0,0,0,1,0,0,0,0
i haven't  found the right spot to display my new artwork but i am feeling apprehensive,0,0,0,1,0,0,0,0
i still feel kinda weird,0,0,0,1,0,0,0,0
i feel so overwhelmed and exhausted,0,0,0,1,0,0,0,0
i love the feeling of going up to play i always get nervous it s what makes it all worthwhile,0,0,0,1,0,0,0,0
i feel even more terrified that my son is already lost forever unless i figure this out but he won't talk to me,0,0,0,1,0,0,0,0
i never wanted h to feel left out or unsure of what was going on,0,0,0,1,0,0,0,0
i feel insecure without it is a testament to just how completely i have bought in to the idea that i need one that i am a bad mother or irresponsible if i don't  have one,0,0,0,1,0,0,0,0
i are on a similar wavelength we both recognize that experiences come into your life for a purpose and i do see those who i feel most distressed about as my teachers as i must be the peace i advocate,0,0,0,1,0,0,0,0
i cannot remember the exact moment when i started to feel afraid,0,0,0,1,0,0,0,0
i feel and they were frightened his men to bring a   cofahentr,0,0,0,1,0,0,0,0
i always feel like i will not l i've up to the title i am given but i am also terrified to let go of it,0,0,0,1,0,0,0,0
when i was told to attend an operation in theatre,0,0,0,1,0,0,0,0
im still feeling kind of shaky and easily upset by things,0,0,0,1,0,0,0,0
i feel like this article is kind of strange because the people of boulder are trying to prevent pot smokers from going there and smoking,0,0,0,1,0,0,0,0
i was going to make a video but hearing the way i sound on the camera made me feel uncomfortable plus i stutter a lot,0,0,0,1,0,0,0,0
i completely understand why people feel anxious,0,0,0,1,0,0,0,0
i feel agitated over going to the fridge and i've been working hard at maintaining a a   lifemarried,0,0,0,1,0,0,0,0
i refused to feel pressured into seeing someone exclusively after two dates,0,0,0,1,0,0,0,0
im feeling like i've pressured him into being with me,0,0,0,1,0,0,0,0
i always feel anxious to text her or call her just to be with her,0,0,0,1,0,0,0,0
i feel those who may be skeptical of a web,0,0,0,1,0,0,0,0
i just can't  help but feel insecure now,0,0,0,1,0,0,0,0
i even lay out my clothes b c i feel like my schedule gives me less time to be indecisive,0,0,0,1,0,0,0,0
i feel afraid to show people what i eat,0,0,0,1,0,0,0,0
im feeling hesitant and now that he knows i'm interviewing for this other position he has been quickly trying to offer me something,0,0,0,1,0,0,0,0
i feel strange all of a sudden,0,0,0,1,0,0,0,0
i feel so indecis i've when it comes to some fashion purchases,0,0,0,1,0,0,0,0
i feel so doubtful today,0,0,0,1,0,0,0,0
i have been feeling very insecure this week,0,0,0,1,0,0,0,0
i use that motto to soothe myself when i am feeling anxious or upset,0,0,0,1,0,0,0,0
i feel so mentally tortured,0,0,0,1,0,0,0,0
i was feeling shaky after so i had an accelgel,0,0,0,1,0,0,0,0
i would say that on the point of these symptoms being transient that i feel the paranoid delusional elements are more transient than the dissociat i've symptoms,0,0,0,1,0,0,0,0
i feel a bit petrified,0,0,0,1,0,0,0,0
im feeling a little intimidated,0,0,0,1,0,0,0,0
i just almost feel scared and stressed all the time that i'm going to fail and that i'm not going to make my parents and family proud,0,0,0,1,0,0,0,0
im not sure what it is lately but i have been feeling restless,0,0,0,1,0,0,0,0
i feel scared when my father suddenly opens a door,0,0,0,1,0,0,0,0
i may just have to get used to feeling a little more uncomfortable more of the time,0,0,0,1,0,0,0,0
